id,service_recordid,taxonomy_recordid,taxonomy_id,taxonomy_detail
25331,2568,25331,YG-8000.4900,
25332,2294,25332,YG-8000.4900,
25333,991,25333,YG-8000.4900,
25334,6341,25334,YG-8000.4900,
25335,6341,25335,YG-8000.4900,
25336,6377,25336,YG-8000.4900,
25337,5804,25337,YG-8000.4900,
25338,6383,25338,YG-8000.4900,
25339,6439,25339,YG-8000.4900,
25340,6473,25340,YG-8000.4900,
25341,6473,25341,YG-8000.4900,
25342,2744,25342,YG-8000.4900,
25343,6471,25343,YG-8000.4900,
25344,2733,25344,YG-8000.4900,
25345,2561,25345,YG-8000.4900,
25346,4103,25346,YG-8000.4900,
25347,4103,25347,YG-8000.4900,
25348,2573,25348,YG-8000.4900,
25349,2573,25349,YG-8000.4900,
25350,6495,25350,YG-8000.4900,
25351,6498,25351,YG-8000.4900,
25352,6499,25352,YG-8000.4900,
25353,5436,25353,YG-8000.4900,
25354,2859,25354,YG-8000.4900,
25355,2860,25355,YG-8000.4900,
25356,2858,25356,YG-8000.4900,
25357,2861,25357,YG-8000.4900,
25358,6983,25358,YG-8000.4900,
25359,2539,25359,YG-8000.4900,
25360,4199,25360,YG-8000.4900,
25361,4199,25361,YG-8000.4900,
25362,2351,25362,YG-8000.4900,
25363,2352,25363,YG-8000.4900,
25364,1220,25364,YG-8000.4900,
25365,1595,25365,YG-8000.4900,
25366,5648,25366,YG-8000.4900,
25367,6341,25367,YG-8000.4900,
25368,6495,25368,YG-8000.4900,
25369,7256,25369,YG-8000.4900,
25370,7266,25370,YG-8000.4900,
25371,7266,25371,YG-8000.4900,
25372,7266,25372,YG-8000.4900,
25373,7267,25373,YG-8000.4900,
25374,7267,25374,YG-8000.4900,
25375,7267,25375,YG-8000.4900,
25376,7268,25376,YG-8000.4900,
25377,7268,25377,YG-8000.4900,
25378,7268,25378,YG-8000.4900,
25379,7269,25379,YG-8000.4900,
25380,7269,25380,YG-8000.4900,
25381,7269,25381,YG-8000.4900,
25382,7270,25382,YG-8000.4900,
25383,7270,25383,YG-8000.4900,
25384,7270,25384,YG-8000.4900,
25385,7292,25385,YG-8000.4900,
25386,7302,25386,YG-8000.4900,
25387,7303,25387,YG-8000.4900,
25388,7304,25388,YG-8000.4900,
25389,7306,25389,YG-8000.4900,
25390,2893,25390,YG-8000.4900,
25391,2893,25391,YG-8000.4900,
25392,5436,25392,YG-8000.4900,
25393,2506,25393,YG-8000.4900,
25394,7399,25394,YG-8000.4900,
25395,4396,25395,YG-8000.4900,
25396,4396,25396,YG-8000.4900,
25397,4396,25397,YG-8000.4900,
25398,4396,25398,YG-8000.4900,
25399,7401,25399,YG-8000.4900,
25400,7401,25400,YG-8000.4900,
25401,7401,25401,YG-8000.4900,
25402,6498,25402,YG-8000.4900,
25403,2559,25403,YG-8000.4900,
25404,2553,25404,YG-8000.4900,
25405,4458,25405,YG-8000.4900,
25406,4458,25406,YG-8000.4900,
25407,7407,25407,YG-8000.4900,
25408,4458,25408,YG-8000.4900,
25409,7415,25409,YG-8000.4900,
25410,7416,25410,YG-8000.4900,
25411,7419,25411,YG-8000.4900,
25412,2776,25412,YG-8000.4900,
25413,7452,25413,YG-8000.4900,
25414,7456,25414,YG-8000.4900,
25415,2675,25415,YG-8000.4900,
25416,5174,25416,YG-8000.4900,
25417,5174,25417,YG-8000.4900,
25418,5174,25418,YG-8000.4900,
25419,5174,25419,YG-8000.4900,
25420,5174,25420,YG-8000.4900,
25421,6909,25421,YG-8000.4900,
25422,6909,25422,YG-8000.4900,
25423,2943,25423,YG-8000.4900,
25424,2944,25424,YG-8000.4900,
25425,2944,25425,YG-8000.4900,
25426,7602,25426,YG-8000.4900,
25427,3610,25427,YG-8000.4900,
25428,3610,25428,YG-8000.4900,
25429,6929,25429,YG-8000.4900,
25430,6917,25430,YG-8000.4900,
25431,6917,25431,YG-8000.4900,
25432,6917,25432,YG-8000.4900,
25433,1228,25433,YG-8000.4900,
25434,1230,25434,YG-8000.4900,
25435,1230,25435,YG-8000.4900,
25436,1230,25436,YG-8000.4900,
25437,1230,25437,YG-8000.4900,
25438,1230,25438,YG-8000.4900,
25439,7712,25439,YG-8000.4900,
25440,7712,25440,YG-8000.4900,
25441,7713,25441,YG-8000.4900,
25442,7721,25442,YG-8000.4900,
25443,7723,25443,YG-8000.4900,
25444,7737,25444,YG-8000.4900,
25445,2753,25445,YG-8000.4900,
25446,6471,25446,YG-8000.4900,
25447,7254,25447,YG-8000.4900,
25448,7254,25448,YG-8000.4900,
25449,2714,25449,YG-8000.4900,
25450,2714,25450,YG-8000.4900,
25451,2714,25451,YG-8000.4900,
25452,7745,25452,YG-8000.4900,
25453,7745,25453,YG-8000.4900,
25454,7745,25454,YG-8000.4900,
25455,7745,25455,YG-8000.4900,
25456,7746,25456,YG-8000.4900,
25457,7746,25457,YG-8000.4900,
25458,7752,25458,YG-8000.4900,
25459,5349,25459,YG-8000.4900,
25460,3045,25460,YG-8000.4900,
25461,7762,25461,YG-8000.4900,
25462,7765,25462,YG-8000.4900,
25463,4234,25463,YG-8000.4900,
25464,7844,25464,YG-8000.4900,
25465,7849,25465,YG-8000.4900,
25466,2859,25466,YG-8000.4900,
25467,2859,25467,YG-8000.4900,
25468,2860,25468,YG-8000.4900,
25469,2860,25469,YG-8000.4900,
25470,2860,25470,YG-8000.4900,
25471,2861,25471,YG-8000.4900,
25472,2861,25472,YG-8000.4900,
25473,2861,25473,YG-8000.4900,
25474,2858,25474,YG-8000.4900,
25475,2858,25475,YG-8000.4900,
25476,2858,25476,YG-8000.4900,
25477,2909,25477,YG-8000.4900,
25478,7917,25478,YG-8000.4900,
25479,7917,25479,YG-8000.4900,
25480,7918,25480,YG-8000.4900,
25481,7919,25481,YG-8000.4900,
25482,8524,25482,YK-6500.6260,
25483,8698,25483,YK-6500.6260,
25484,8698,25484,YK-6500.6260,
25485,8698,25485,YK-6500.6260,
25486,8699,25486,YK-6500.6260,
25487,8744,25487,YK-6500.6260,
25488,8745,25488,YK-6500.6260,
25489,8745,25489,YK-6500.6260,
25490,8745,25490,YK-6500.6260,
25491,8912,25491,YK-6500.6260,
25492,8928,25492,YK-6500.6260,
25493,8928,25493,YK-6500.6260,
25494,8928,25494,YK-6500.6260,
25495,8929,25495,YK-6500.6260,
25496,8929,25496,YK-6500.6260,
25497,8929,25497,YK-6500.6260,
25498,4159,25498,YK-6500.6280,
25499,2879,25499,YK-6500.6280,
25500,5030,25500,YK-6500.6280,
25501,6479,25501,YK-6500.6280,
25502,6479,25502,YK-6500.6280,
25503,6856,25503,YK-6500.6280,
25504,6857,25504,YK-6500.6280,
25505,1233,25505,YK-6500.6280,
25506,6857,25506,YK-6500.6280,
25507,7734,25507,YK-6500.6280,
25508,6856,25508,YK-6500.6280,
25509,6856,25509,YK-6500.6280,
25510,4159,25510,YK-6500.6280,
25511,9115,25511,YK-6500.6280,
25512,2533,25512,YK-6500.6300,
25513,2533,25513,YK-6500.6300,
25514,4053,25514,YK-6500.6300,
25515,2879,25515,YK-6500.6300,
25516,5030,25516,YK-6500.6300,
25517,2828,25517,YK-6500.6300,
25518,4053,25518,YK-6500.6300,
25519,4345,25519,YK-6500.6300,
25520,4345,25520,YK-6500.6300,
25521,4345,25521,YK-6500.6300,
25522,4345,25522,YK-6500.6300,
25523,4345,25523,YK-6500.6300,
25524,2532,25524,YK-6500.6300,
25525,2532,25525,YK-6500.6300,
25526,7734,25526,YK-6500.6300,
25527,8273,25527,YK-6500.6300,
25528,2532,25528,YK-6500.6300,
25529,8437,25529,YK-6500.6300,
25530,8453,25530,YK-6500.6300,
25531,9115,25531,YK-6500.6300,
25532,2879,25532,YK-6500.6330,
25533,5030,25533,YK-6500.6330,
25534,6479,25534,YK-6500.6330,
25535,6479,25535,YK-6500.6330,
25536,6857,25536,YK-6500.6330,
25537,1233,25537,YK-6500.6330,
25538,7393,25538,YK-6500.6330,
25539,7393,25539,YK-6500.6330,
25540,7397,25540,YK-6500.6330,
25541,7397,25541,YK-6500.6330,
25542,6857,25542,YK-6500.6330,
25543,7714,25543,YK-6500.6330,
25544,6307,25544,YK-6500.6330,
25545,7734,25545,YK-6500.6330,
25546,8327,25546,YK-6500.6330,
25547,8327,25547,YK-6500.6330,
25548,9115,25548,YK-6500.6330,
25549,118,25549,YK-6500.6350,
25550,118,25550,YK-6500.6350,
25551,131,25551,YK-6500.6350,
25552,131,25552,YK-6500.6350,
25553,131,25553,YK-6500.6350,
25554,1559,25554,YK-6500.6350,
25555,131,25555,YK-6500.6350,
25556,6479,25556,YK-6500.6350,
25557,6479,25557,YK-6500.6350,
25558,6856,25558,YK-6500.6350,
25559,4199,25559,YK-6500.6350,
25560,4199,25560,YK-6500.6350,
25561,1233,25561,YK-6500.6350,
25562,6366,25562,YK-6500.6350,
25563,6366,25563,YK-6500.6350,
25564,7401,25564,YK-6500.6350,
25565,7401,25565,YK-6500.6350,
25566,7401,25566,YK-6500.6350,
25567,131,25567,YK-6500.6350,
25568,118,25568,YK-6500.6350,
25569,7734,25569,YK-6500.6350,
25570,1559,25570,YK-6500.6350,
25571,6856,25571,YK-6500.6350,
25572,6856,25572,YK-6500.6350,
25573,4159,25573,YK-6500.6350,
25574,562,25574,YK-6500.6400,
25575,8887,25575,YK-6500.6500,
25576,1669,25576,YK-6500.6600,
25577,1669,25577,YK-6500.6600,
25578,1669,25578,YK-6500.6600,
25579,2335,25579,YK-6500.6600,
25580,3084,25580,YK-6500.6600,
25581,1684,25581,YK-6500.6600,
25582,1684,25582,YK-6500.6600,
25583,1684,25583,YK-6500.6600,
25584,6713,25584,YK-6500.6600,
25585,6713,25585,YK-6500.6600,
25586,6713,25586,YK-6500.6600,
25587,6713,25587,YK-6500.6600,
25588,6713,25588,YK-6500.6600,
25589,6713,25589,YK-6500.6600,
25590,6713,25590,YK-6500.6600,
25591,6713,25591,YK-6500.6600,
25592,6718,25592,YK-6500.6600,
25593,6718,25593,YK-6500.6600,
25594,6718,25594,YK-6500.6600,
25595,5219,25595,YK-6500.6600,
25596,3084,25596,YK-6500.6600,
25597,7032,25597,YK-6500.6600,
25598,6796,25598,YK-6500.6600,
25599,6796,25599,YK-6500.6600,
25600,6796,25600,YK-6500.6600,
25601,6796,25601,YK-6500.6600,
25602,6796,25602,YK-6500.6600,
25603,6796,25603,YK-6500.6600,
25604,6796,25604,YK-6500.6600,
25605,6796,25605,YK-6500.6600,
25606,6796,25606,YK-6500.6600,
25607,6796,25607,YK-6500.6600,
25608,6796,25608,YK-6500.6600,
25609,7276,25609,YK-6500.6600,
25610,7276,25610,YK-6500.6600,
25611,7276,25611,YK-6500.6600,
25612,7276,25612,YK-6500.6600,
25613,651,25613,YK-6500.6600,
25614,651,25614,YK-6500.6600,
25615,651,25615,YK-6500.6600,
25616,651,25616,YK-6500.6600,
25617,5020,25617,YK-6500.6600,
25618,5020,25618,YK-6500.6600,
25619,5020,25619,YK-6500.6600,
25620,754,25620,YK-6500.6600,
25621,753,25621,YK-6500.6600,
25622,6854,25622,YK-6500.6600,
25623,6853,25623,YK-6500.6600,
25624,3084,25624,YK-6500.6600,
25625,7617,25625,YK-6500.6600,
25626,7617,25626,YK-6500.6600,
25627,7617,25627,YK-6500.6600,
25628,7617,25628,YK-6500.6600,
25629,7617,25629,YK-6500.6600,
25630,7617,25630,YK-6500.6600,
25631,6855,25631,YK-6500.6600,
25632,754,25632,YK-6500.6600,
25633,754,25633,YK-6500.6600,
25634,754,25634,YK-6500.6600,
25635,753,25635,YK-6500.6600,
25636,8105,25636,YK-6500.6600,
25637,8105,25637,YK-6500.6600,
25638,8105,25638,YK-6500.6600,
25639,8105,25639,YK-6500.6600,
25640,8105,25640,YK-6500.6600,
25641,6999,25641,YK-6500.6600,
25642,752,25642,YK-6500.6600,
25643,752,25643,YK-6500.6600,
25644,752,25644,YK-6500.6600,
25645,752,25645,YK-6500.6600,
25646,752,25646,YK-6500.6600,
25647,753,25647,YK-6500.6600,
25648,753,25648,YK-6500.6600,
25649,753,25649,YK-6500.6600,
25650,754,25650,YK-6500.6600,
25651,754,25651,YK-6500.6600,
25652,8329,25652,YK-6500.6600,
25653,8329,25653,YK-6500.6600,
25654,8329,25654,YK-6500.6600,
25655,8329,25655,YK-6500.6600,
25656,8329,25656,YK-6500.6600,
25657,8328,25657,YK-6500.6600,
25658,8328,25658,YK-6500.6600,
25659,8328,25659,YK-6500.6600,
25660,8328,25660,YK-6500.6600,
25661,8328,25661,YK-6500.6600,
25662,4057,25662,YK-6500.6600,
25663,4057,25663,YK-6500.6600,
25664,4057,25664,YK-6500.6600,
25665,7273,25665,YK-6500.6600,
25666,7273,25666,YK-6500.6600,
25667,7273,25667,YK-6500.6600,
25668,7273,25668,YK-6500.6600,
25669,8105,25669,YK-6500.6600,
25670,8979,25670,YK-6500.6600,
25671,5219,25671,YK-6500.6600,
25672,2923,25672,YK-6500.6600-500,
25673,2923,25673,YK-6500.6600-500,
25674,4210,25674,YK-6500.6600-500,
25675,4210,25675,YK-6500.6600-500,
25676,4210,25676,YK-6500.6600-500,
25677,4210,25677,YK-6500.6600-500,
25678,851,25678,YK-6500.6600-500,
25679,1675,25679,YK-6500.6600-500,
25680,1675,25680,YK-6500.6600-500,
25681,1675,25681,YK-6500.6600-500,
25682,1673,25682,YK-6500.6600-500,
25683,1673,25683,YK-6500.6600-500,
25684,1673,25684,YK-6500.6600-500,
25685,1670,25685,YK-6500.6600-500,
25686,1670,25686,YK-6500.6600-500,
25687,1670,25687,YK-6500.6600-500,
25688,1678,25688,YK-6500.6600-500,
25689,1678,25689,YK-6500.6600-500,
25690,1678,25690,YK-6500.6600-500,
25691,1668,25691,YK-6500.6600-500,
25692,1668,25692,YK-6500.6600-500,
25693,1668,25693,YK-6500.6600-500,
25694,1677,25694,YK-6500.6600-500,
25695,1677,25695,YK-6500.6600-500,
25696,1677,25696,YK-6500.6600-500,
25697,1666,25697,YK-6500.6600-500,
25698,1666,25698,YK-6500.6600-500,
25699,1666,25699,YK-6500.6600-500,
25700,1679,25700,YK-6500.6600-500,
25701,1679,25701,YK-6500.6600-500,
25702,1679,25702,YK-6500.6600-500,
25703,1681,25703,YK-6500.6600-500,
25704,1681,25704,YK-6500.6600-500,
25705,1681,25705,YK-6500.6600-500,
25706,1674,25706,YK-6500.6600-500,
25707,1674,25707,YK-6500.6600-500,
25708,1674,25708,YK-6500.6600-500,
25709,1682,25709,YK-6500.6600-500,
25710,1682,25710,YK-6500.6600-500,
25711,1682,25711,YK-6500.6600-500,
25712,6994,25712,YK-6500.6600-500,
25713,6994,25713,YK-6500.6600-500,
25714,6994,25714,YK-6500.6600-500,
25715,6995,25715,YK-6500.6600-500,
25716,6995,25716,YK-6500.6600-500,
25717,6995,25717,YK-6500.6600-500,
25718,6996,25718,YK-6500.6600-500,
25719,6996,25719,YK-6500.6600-500,
25720,6996,25720,YK-6500.6600-500,
25721,7443,25721,YK-6500.6600-500,
25722,7443,25722,YK-6500.6600-500,
25723,7443,25723,YK-6500.6600-500,
25724,7443,25724,YK-6500.6600-500,
25725,7443,25725,YK-6500.6600-500,
25726,7443,25726,YK-6500.6600-500,
25727,4210,25727,YK-6500.6600-500,
25728,7598,25728,YK-6500.6600-500,
25729,7599,25729,YK-6500.6600-500,
25730,7600,25730,YK-6500.6600-500,
25731,7600,25731,YK-6500.6600-500,
25732,2924,25732,YK-6500.6600-500,
25733,2924,25733,YK-6500.6600-500,
25734,2924,25734,YK-6500.6600-500,
25735,2924,25735,YK-6500.6600-500,
25736,2924,25736,YK-6500.6600-500,
25737,2923,25737,YK-6500.6600-500,
25738,1225,25738,YK-6500.6600-550,
25739,2923,25739,YK-6500.6600-550,
25740,2923,25740,YK-6500.6600-550,
25741,4210,25741,YK-6500.6600-550,
25742,4210,25742,YK-6500.6600-550,
25743,4210,25743,YK-6500.6600-550,
25744,4210,25744,YK-6500.6600-550,
25745,851,25745,YK-6500.6600-550,
25746,1675,25746,YK-6500.6600-550,
25747,1675,25747,YK-6500.6600-550,
25748,1675,25748,YK-6500.6600-550,
25749,1673,25749,YK-6500.6600-550,
25750,1673,25750,YK-6500.6600-550,
25751,1673,25751,YK-6500.6600-550,
25752,1670,25752,YK-6500.6600-550,
25753,1670,25753,YK-6500.6600-550,
25754,1670,25754,YK-6500.6600-550,
25755,1678,25755,YK-6500.6600-550,
25756,1678,25756,YK-6500.6600-550,
25757,1678,25757,YK-6500.6600-550,
25758,1668,25758,YK-6500.6600-550,
25759,1668,25759,YK-6500.6600-550,
25760,1668,25760,YK-6500.6600-550,
25761,1677,25761,YK-6500.6600-550,
25762,1677,25762,YK-6500.6600-550,
25763,1677,25763,YK-6500.6600-550,
25764,1666,25764,YK-6500.6600-550,
25765,1666,25765,YK-6500.6600-550,
25766,1666,25766,YK-6500.6600-550,
25767,1679,25767,YK-6500.6600-550,
25768,1679,25768,YK-6500.6600-550,
25769,1679,25769,YK-6500.6600-550,
25770,1681,25770,YK-6500.6600-550,
25771,1681,25771,YK-6500.6600-550,
25772,1681,25772,YK-6500.6600-550,
25773,1674,25773,YK-6500.6600-550,
25774,1674,25774,YK-6500.6600-550,
25775,1674,25775,YK-6500.6600-550,
25776,1682,25776,YK-6500.6600-550,
25777,1682,25777,YK-6500.6600-550,
25778,1682,25778,YK-6500.6600-550,
25779,6994,25779,YK-6500.6600-550,
25780,6994,25780,YK-6500.6600-550,
25781,6994,25781,YK-6500.6600-550,
25782,6995,25782,YK-6500.6600-550,
25783,6995,25783,YK-6500.6600-550,
25784,6995,25784,YK-6500.6600-550,
25785,6996,25785,YK-6500.6600-550,
25786,6996,25786,YK-6500.6600-550,
25787,6996,25787,YK-6500.6600-550,
25788,1225,25788,YK-6500.6600-550,
25789,7443,25789,YK-6500.6600-550,
25790,7443,25790,YK-6500.6600-550,
25791,7443,25791,YK-6500.6600-550,
25792,7443,25792,YK-6500.6600-550,
25793,7443,25793,YK-6500.6600-550,
25794,7443,25794,YK-6500.6600-550,
25795,4210,25795,YK-6500.6600-550,
25796,7598,25796,YK-6500.6600-550,
25797,7599,25797,YK-6500.6600-550,
25798,7600,25798,YK-6500.6600-550,
25799,7600,25799,YK-6500.6600-550,
25800,2924,25800,YK-6500.6600-550,
25801,2924,25801,YK-6500.6600-550,
25802,2924,25802,YK-6500.6600-550,
25803,2924,25803,YK-6500.6600-550,
25804,2924,25804,YK-6500.6600-550,
25805,2923,25805,YK-6500.6600-550,
25806,8273,25806,YK-6500.6600-550,
25807,1225,25807,YK-6500.6600-550,
25808,2923,25808,YK-6500.6600-570,
25809,2923,25809,YK-6500.6600-570,
25810,4210,25810,YK-6500.6600-570,
25811,4210,25811,YK-6500.6600-570,
25812,4210,25812,YK-6500.6600-570,
25813,4210,25813,YK-6500.6600-570,
25814,851,25814,YK-6500.6600-570,
25815,6987,25815,YK-6500.6600-570,
25816,1675,25816,YK-6500.6600-570,
25817,1675,25817,YK-6500.6600-570,
25818,1675,25818,YK-6500.6600-570,
25819,1673,25819,YK-6500.6600-570,
25820,1673,25820,YK-6500.6600-570,
25821,1673,25821,YK-6500.6600-570,
25822,1670,25822,YK-6500.6600-570,
25823,1670,25823,YK-6500.6600-570,
25824,1670,25824,YK-6500.6600-570,
25825,1678,25825,YK-6500.6600-570,
25826,1678,25826,YK-6500.6600-570,
25827,1678,25827,YK-6500.6600-570,
25828,1668,25828,YK-6500.6600-570,
25829,1668,25829,YK-6500.6600-570,
25830,1668,25830,YK-6500.6600-570,
25831,1677,25831,YK-6500.6600-570,
25832,1677,25832,YK-6500.6600-570,
25833,1677,25833,YK-6500.6600-570,
25834,1666,25834,YK-6500.6600-570,
25835,1666,25835,YK-6500.6600-570,
25836,1666,25836,YK-6500.6600-570,
25837,1679,25837,YK-6500.6600-570,
25838,1679,25838,YK-6500.6600-570,
25839,1679,25839,YK-6500.6600-570,
25840,1681,25840,YK-6500.6600-570,
25841,1681,25841,YK-6500.6600-570,
25842,1681,25842,YK-6500.6600-570,
25843,1674,25843,YK-6500.6600-570,
25844,1674,25844,YK-6500.6600-570,
25845,1674,25845,YK-6500.6600-570,
25846,1682,25846,YK-6500.6600-570,
25847,1682,25847,YK-6500.6600-570,
25848,1682,25848,YK-6500.6600-570,
25849,6994,25849,YK-6500.6600-570,
25850,6994,25850,YK-6500.6600-570,
25851,6994,25851,YK-6500.6600-570,
25852,6995,25852,YK-6500.6600-570,
25853,6995,25853,YK-6500.6600-570,
25854,6995,25854,YK-6500.6600-570,
25855,6996,25855,YK-6500.6600-570,
25856,6996,25856,YK-6500.6600-570,
25857,6996,25857,YK-6500.6600-570,
25858,7032,25858,YK-6500.6600-570,
25859,7032,25859,YK-6500.6600-570,
25860,7032,25860,YK-6500.6600-570,
25861,7032,25861,YK-6500.6600-570,
25862,4189,25862,YK-6500.6600-570,
25863,4210,25863,YK-6500.6600-570,
25864,7598,25864,YK-6500.6600-570,
25865,7599,25865,YK-6500.6600-570,
25866,7600,25866,YK-6500.6600-570,
25867,7600,25867,YK-6500.6600-570,
25868,7032,25868,YK-6500.6600-570,
25869,7032,25869,YK-6500.6600-570,
25870,2760,25870,YK-6500.6600-570,
25871,2924,25871,YK-6500.6600-570,
25872,2924,25872,YK-6500.6600-570,
25873,2924,25873,YK-6500.6600-570,
25874,2924,25874,YK-6500.6600-570,
25875,8402,25875,YK-6500.6600-570,
25876,8402,25876,YK-6500.6600-570,
25877,8402,25877,YK-6500.6600-570,
25878,8402,25878,YK-6500.6600-570,
25879,8402,25879,YK-6500.6600-570,
25880,815,25880,YK-6500.6600-600,
25881,815,25881,YK-6500.6600-600,
25882,2923,25882,YK-6500.6600-600,
25883,2923,25883,YK-6500.6600-600,
25884,4210,25884,YK-6500.6600-600,
25885,4210,25885,YK-6500.6600-600,
25886,4210,25886,YK-6500.6600-600,
25887,4210,25887,YK-6500.6600-600,
25888,6814,25888,YP-3500,
25889,2806,25889,YP-3500,
25890,2806,25890,YP-3500,
25891,6814,25891,YP-3500,
25892,2805,25892,YP-3500,
25893,118,25893,YP-3500.1500,
25894,118,25894,YP-3500.1500,
25895,131,25895,YP-3500.1500,
25896,131,25896,YP-3500.1500,
25897,131,25897,YP-3500.1500,
25898,1867,25898,YP-3500.1500,
25899,1867,25899,YP-3500.1500,
25900,1867,25900,YP-3500.1500,
25901,1867,25901,YP-3500.1500,
25902,131,25902,YP-3500.1500,
25903,6746,25903,YP-3500.1500,
25904,6751,25904,YP-3500.1500,
25905,6934,25905,YP-3500.1500,
25906,131,25906,YP-3500.1500,
25907,1888,25907,YP-3500.1500,
25908,1889,25908,YP-3500.1500,
25909,8682,25909,YP-3500.1500,
25910,8682,25910,YP-3500.1500,
25911,8682,25911,YP-3500.1500,
25912,6746,25912,YP-3500.1500,
25913,6746,25913,YP-3500.1500,
25914,2182,25914,YP-6400,
25915,2178,25915,YP-8000,
25916,2178,25916,YP-8000,
25917,1538,25917,YP-8250,
25918,2185,25918,YP-8500,
25919,2186,25919,YP-8500,
25920,6876,25920,YP-8500,
25921,6876,25921,YP-8500,
25922,3393,25922,YQ-1980,
25923,3393,25923,YQ-1980,
25924,1360,25924,YR-3500,
25925,1360,25925,YR-3500,
25926,1360,25926,YR-3500,
25927,2020,25927,YR-3500,
25928,2021,25928,YR-3500,
25929,2022,25929,YR-3500,
25930,2171,25930,YR-3500,
25931,7599,25931,YR-3500,
25932,8680,25932,YR-3500,
25933,8680,25933,YR-3500,
25934,8696,25934,YR-3500,
25935,8825,25935,YR-3500,
25936,9060,25936,YR-3500,
25937,9146,25937,YR-3500,
25938,9146,25938,YR-3500,
25939,9147,25939,YR-3500,
25940,2171,25940,YR-3500,
25941,9182,25941,YR-3500,
25942,9183,25942,YR-3500,
25943,9184,25943,YR-3500,
25944,651,25944,YS-2000,
25945,1854,25945,YS-2000.2500,
25946,1854,25946,YS-2000.2500,
25947,1854,25947,YS-2000.2500,
25948,2816,25948,YS-2000.2500,
25949,3119,25949,YS-2000.2500,
25950,2816,25950,YS-2000.2500,
25951,2816,25951,YS-2000.2500,
25952,1854,25952,YS-2000.2500,
25953,4167,25953,YS-2000.2500,
25954,6478,25954,YS-2000.2500,
25955,6478,25955,YS-2000.2500,
25956,3119,25956,YS-2000.2500,
25957,1854,25957,YS-2000.2500,
25958,5264,25958,YS-2000.2500,
25959,2869,25959,YS-2000.2500,
25960,2869,25960,YS-2000.2500,
25961,2869,25961,YS-2000.2500,
25962,2869,25962,YS-2000.2500,
25963,367,25963,YS-2000.2500,
25964,367,25964,YS-2000.2500,
25965,367,25965,YS-2000.2500,
25966,367,25966,YS-2000.2500,
25967,367,25967,YS-2000.2500,
25968,367,25968,YS-2000.2500,
25969,367,25969,YS-2000.2500,
25970,367,25970,YS-2000.2500,
25971,367,25971,YS-2000.2500,
25972,367,25972,YS-2000.2500,
25973,367,25973,YS-2000.2500,
25974,367,25974,YS-2000.2500,
25975,1852,25975,YS-2000.2500,
25976,1852,25976,YS-2000.2500,
25977,1852,25977,YS-2000.2500,
25978,1852,25978,YS-2000.2500,
25979,1852,25979,YS-2000.2500,
25980,1854,25980,YS-2000.2500,
25981,1854,25981,YS-2000.2500,
25982,1854,25982,YS-2000.2500,
25983,1854,25983,YS-2000.2500,
25984,1854,25984,YS-2000.2500,
25985,1852,25985,YS-2000.2500,
25986,1852,25986,YS-2000.2500,
25987,1852,25987,YS-2000.2500,
25988,1852,25988,YS-2000.2500,
25989,6478,25989,YS-2000.2500,
25990,6478,25990,YS-2000.2500,
25991,3966,25991,YS-2000.2500,
25992,3966,25992,YS-2000.2500,
25993,3966,25993,YS-2000.2500,
25994,3966,25994,YS-2000.2500,
25995,7816,25995,YS-2000.2500,
25996,7816,25996,YS-2000.2500,
25997,7816,25997,YS-2000.2500,
25998,8107,25998,YS-2000.2500,
25999,8107,25999,YS-2000.2500,
26000,8107,26000,YS-2000.2500,
26001,8107,26001,YS-2000.2500,
26002,8371,26002,YS-2000.2500,
26003,8262,26003,YS-2000.2500,
26004,8687,26004,YS-2000.2500,
26005,8688,26005,YS-2000.2500,
26006,8755,26006,YS-2000.2500,
26007,8755,26007,YS-2000.2500,
26008,8755,26008,YS-2000.2500,
26009,8756,26009,YS-2000.2500,
26010,8756,26010,YS-2000.2500,
26011,8756,26011,YS-2000.2500,
26012,9017,26012,YS-2000.2500,
26013,9017,26013,YS-2000.2500,
26014,9017,26014,YS-2000.2500,
26015,1854,26015,YS-2000.9500,
26016,1854,26016,YS-2000.9500,
26017,1854,26017,YS-2000.9500,
26018,2410,26018,YS-2000.9500,
26019,2410,26019,YS-2000.9500,
26020,3075,26020,YS-2000.9500,
26021,4406,26021,YS-2000.9500,
26022,1854,26022,YS-2000.9500,
26023,6021,26023,YS-2000.9500,
26024,2317,26024,YS-2000.9500,
26025,6489,26025,YS-2000.9500,
