location_id,address_1,address_2,city,postal_code,state_province,country,id,organization_id,attention,region
1826,820 E Park Avenue,"Building D, Suite 200",Tallahassee,32301,FL ,   ,,,,
1827,1601 NW 12th Avenue,Room 2018,Miami,33136,FL ,   ,,,,
1829,1550 North Miami Avenue,NULL,Miami,33136,FL ,   ,,,,
1830,1550 North Miami Avenue,NULL,Miami,33136,FL ,   ,,,,
1831,28205 SW 124th Court,NULL,Homestead,33033,FL ,   ,,,,
1834,4203 Southpoint Boulevard,NULL,Jacksonville,32216,FL ,   ,,,,
1836,1601 NW 12th Avenue,NULL,Miami,33136,FL ,   ,,,,
1839,1120 NW 14th Street,4th Floor,Miami,33136,FL ,   ,,,,
1842,1601 NW 12th Avenue,NULL,Miami,33136,FL ,   ,,,,
1844,1601 NW 12th Avenue,Room 4008,Miami,33136,FL ,   ,,,,
1845,1601 NW 12th Avenue,NULL,Miami,33136,FL ,   ,,,,
1852,3900 NW 79th Avenue,Suite 575,Doral,33166,FL ,   ,,,,
1854,8603 South Dixie Highway,"Kendall 1 Plaza, Suite 102",Miami,33143,FL ,   ,,,,
1855,901 SW 62nd Avenue,NULL,Miami,33144,FL ,   ,,,,
1856,901 SW 62nd Avenue,NULL,Miami,33144,FL ,   ,,,,
1857,655 Beach Street,NULL,San Francisco,94109,CA ,   ,,,,
2090,1475 NW 12th Avenue,NULL,Miami,33136,FL ,   ,,,,
2097,16831 NE 6th Avenue,NULL,North Miami Beach,33162-2408,FL ,   ,,,,
2099,16831 NE 6th Avenue,NULL,North Miami Beach,33162-2408,FL ,   ,,,,
2100,16831 NE 6th Avenue,NULL,North Miami Beach,33162-2408,FL ,   ,,,,
2103,6355 NW 36 street,Suite 2201,Miami,33166,FL ,   ,,,,
2105,3000 Biscayne Boulevard,Suite 400,Miami,33137,FL ,   ,,,,
2106,3000 Biscayne Boulevard,Suite 400,Miami,33137,FL ,   ,,,,
2107,3000 Biscayne Boulevard,Suite 400,Miami,33137,FL ,   ,,,,
2108,640 NE 124th Street,NULL,Miami,33161,FL ,   ,,,,
2109,260 Aragon Avenue,NULL,Coral Gables,33134,FL ,   ,,,,
2116,4200 Biscayne Boulevard,NULL,Miami,33137,FL ,   ,,,,
2125,155 South Miami Avenue,Suite 200,Miami,33130,FL ,   ,,,,
2127,4560 NW 4th Terrace,Sandra DeLucca Developmental Center,Miami,33126,FL ,   ,,,,
2128,651 NW 58th Street,NULL,Miami,33127,FL ,   ,,,,
2130,10190 SW 168th Street,NULL,Miami,33157,FL ,   ,,,,
2132,1401 W Flagler Street,NULL,Miami,33135,FL ,   ,,,,
2134,601 Heritage Drive,Suite 421,Jupiter,33458,FL ,   ,,,,
2144,490 Opa Locka Boulevard,Suite 20,Opa Locka,33054,FL ,   ,,,,
2145,490 Opa-locka Boulevard,Suite 20,Opa Locka,33054,FL ,   ,,,,
2147,7875 NW 12th Street,Suite 118,Miami,33126,FL ,   ,,,,
2152,3450 Lakeside Drive,Suite 304,Miramar,33027,FL ,   ,,,,
2153,100 SE 2nd Street,Suite 2200,Miami,33131,FL ,   ,,,,
2154,100 SE 2nd Street,Suite 2200,Miami,33131,FL ,   ,,,,
2155,100 SE 2nd Street,Suite 2200,Miami,33131,FL ,   ,,,,
2156,13899 Biscayne Boulevard,NULL,Miami,33181,FL ,   ,,,,
2158,1150 NW 72nd Avenue,Suite 350,Miami,33126,FL ,   ,,,,
2168,7930 NW 36th Street,Suite 27,Doral,33166,FL ,   ,,,,
2170,9540 Collins Avenue,NULL,Surfside,33154,FL ,   ,,,,
2171,9540 Collins Avenue,NULL,Surfside,33154,FL ,   ,,,,
2175,1399 NW 17th Avenue,2nd Floor,Miami,33125,FL ,   ,,,,
2177,1399 NW 17th Avenue,2nd Floor,Miami,33125,FL ,   ,,,,
2178,1150 NW 72nd Avenue,Suite 100,Miami,33126,FL ,   ,,,,
2179,1150 NW 72nd Avenue,Suite 100,Miami,33126,FL ,   ,,,,
2181,1399 NW 17th Avenue,2nd Floor,Miami,33125,FL ,   ,,,,
2182,1399 NW 17th Avenue,2nd Floor,Miami,33125,FL ,   ,,,,
2183,1399 NW 17th Avenue,2nd Floor,Miami,33125,FL ,   ,,,,
2185,10700 Caribbean Boulevard,Suite 105,Miami,33189,FL ,   ,,,,
2186,1150 NW 72nd Avenue,Suite 200,Miami,33126,FL ,   ,,,,
2187,1050 Loveland Boulevard,NULL,Port Charlotte,33980,FL ,   ,,,,
2189,15939 Biscayne Boulevard,NULL,North Miami Beach,33160,FL ,   ,,,,
2191,15939 Biscayne Boulevard,NULL,North Miami Beach,33160,FL ,   ,,,,
2192,15939 Biscayne Boulevard,NULL,North Miami Beach,33160,FL ,   ,,,,
2193,"200 Constitution Avenue, NW",NULL,Washington,20210,DC ,   ,,,,
2194,"200 Constitution Ave., NW",NULL,Washington,20210,DC ,   ,,,,
2196,10300 SW 72nd Street,Suite 255,Miami,33173,FL ,   ,,,,
2197,1000 S Pine Island Road,Suite 100,Plantation,33324,FL ,   ,,,,
2198,14155 58th Street,Suite 211,Clearwater,33760,FL ,   ,,,,
2205,95 Merrick Way,Suite 505,Coral Gables,33134,FL ,   ,,,,
2207,1501 Biscayne Boulevard,Suite 210,Miami,33132,FL ,   ,,,,
2208,2201 C Street NW,NULL,Washington,20520,DC ,   ,,,,
2209,4770 Biscayne Boulevard,Room 150,Miami,33137,FL ,   ,,,,
2211,1601 NE 164th Street,NULL,Miami,33162,FL ,   ,,,,
2212,1304 Truman Avenue,NULL,Key West,33040,FL ,   ,,,,
2220,207 E Buffalo Street,Suite 211,Milwaukee,53202,WI ,   ,,,,
2222,11300 NE 2nd Avenue,Andreas Building Room 233,Miami,33161,FL ,   ,,,,
2227,PO Box 561627,NULL,Rockledge,32956,FL ,   ,,,,
2229,121 E 1st Street,NULL,Sanford,32771,FL ,   ,,,,
2230,121 East 1st Street,NULL,Sanford,32771,FL ,   ,,,,
2234,750 NW 15th Street,NULL,Miami,33136,FL ,   ,,,,
2236,750 NW 15th Street,NULL,Miami,33136,FL ,   ,,,,
2239,7168 Columbia Gateway Drive,Suite 100,Columbia,21046,MD ,   ,,,,
2241,15701 NW 37th Avenue,NULL,Miami Gardens,33054,FL ,   ,,,,
2244,15701 NW 37th Avenue,NULL,Miami Gardens,33054,FL ,   ,,,,
2254,40 East Adams Street,Suite 200,Jacksonville,32202,FL ,   ,,,,
2255,1301 Riverplace Boulevard,4th Floor,Jacksonville,32207,FL ,   ,,,,
2256,5230 College Road,NULL,Key West,33040,FL ,   ,,,,
2257,10550 Aviation Boulevard,NULL,Marathon,33050,FL ,   ,,,,
2258,16905 SW 100th Avenue,NULL,Miami,33157,FL ,   ,,,,
2606,11500 NW 12th Avenue,NULL,Miami,33168,FL ,   ,,,,
2608,8940 North Kendall Drive,Suite 903-E,Miami,33176,FL ,   ,,,,
2612,5775 N Glen Park Road,Suite 201,Milwaukee,53209,WI ,   ,,,,
2613,5775 North Glen Park Road,Suite 201,Milwaukee,53209,WI ,   ,,,,
2615,5775 North Glen Park Road,Suite 201,Milwaukee,53209,WI ,   ,,,,
2616,980 MacArthur Causeway,NULL,Miami,33132,FL ,   ,,,,
2617,2000 NW 46th Street,NULL,Miami,33142,FL ,   ,,,,
2619,980 MacArthur Causeway,NULL,Miami,33132,FL ,   ,,,,
2626,2153 Coral Way,Suite 405,Miami,33145,FL ,   ,,,,
2627,362 SW 4th Street,NULL,Miami,33130,FL ,   ,,,,
2628,2153 Coral Way,Suite 405,Miami,33145,FL ,   ,,,,
2633,1293 N University Drive,Suite 213,Coral Springs,33071,FL ,   ,,,,
2637,4040 Esplanade Way,NULL,Tallahassee,32399,FL ,   ,,,,
2638,4040 Esplanade Way,Suite 270,Tallahassee,32399,FL ,   ,,,,
2645,3180 Estey Avenue,NULL,Naples,34104,FL ,   ,,,,
2646,3050 Horseshoe Drive,"North Building B, Suite 260",Naples,34104,FL ,   ,,,,
2649,1601 NW 12th Avenue,Room 2035,Miami,33136,FL ,   ,,,,
2650,1601 NW 12th Avenue,Room 2035,Miami,33136,FL ,   ,,,,
2651,555 17th Street,NULL,Miami Beach,33139,FL ,   ,,,,
2652,555 17th Street,NULL,Miami Beach,33139,FL ,   ,,,,
2654,555 17th Street,NULL,Miami Beach,33139,FL ,   ,,,,
2659,100 NE 84th Street,Suite 150,Miami,33138,FL ,   ,,,,
2660,120 NE 59th Street,NULL,Miami,33137,FL ,   ,,,,
2661,100 NE 84th Street,Suite 150,Miami,33138,FL ,   ,,,,
2662,100 NE 84th Street,Suite 150,Miami,33138,FL ,   ,,,,
2664,1475 NW 14th Avenue,NULL,Miami,33125,FL ,   ,,,,
2666,1475 NW 14th Avenue,NULL,Miami,33125,FL ,   ,,,,
2667,1475 NW 14th Avenue,NULL,Miami,33125,FL ,   ,,,,
2669,1475 NW 14th Avenue,NULL,Miami,33125,FL ,   ,,,,
2671,489 Hialeah Drive,Suite 7,Hialeah,33010,FL ,   ,,,,
2672,1475 NW 14th Avenue,NULL,Miami,33125,FL ,   ,,,,
2675,1475 NW 14th Avenue,NULL,Miami,33125,FL ,   ,,,,
2684,1951 NW 17th Avenue,NULL,Miami,33125,FL ,   ,,,,
2685,1951 NW 17th Avenue,NULL,Miami,33125,FL ,   ,,,,
2690,7031 SW 62nd Avenue,NULL,Miami,33143,FL ,   ,,,,
2691,7000 SW 59th Place,NULL,Miami,33143,FL ,   ,,,,
2692,2700 West 81st Street,NULL,Hialeah,33016,FL ,   ,,,,
2693,1411 NW 14th Avenue,NULL,Miami,33125,FL ,   ,,,,
2694,1411 NW 14th Avenue,NULL,Miami,33125,FL ,   ,,,,
2695,1411 NW 14th Avenue,NULL,Miami,33125,FL ,   ,,,,
2699,1411 NW 14th Avenue,NULL,Miami,33125,FL ,   ,,,,
2700,985 NW 91st Street,NULL,Miami,33150,FL ,   ,,,,
2706,4470 West Sunset Boulevard,"Suite 107, PMB 555",Los Angeles,90027,CA ,   ,,,,
2707,28 NE 54th Street,NULL,Miami,33137,FL ,   ,,,,
2708,1718 Bay Road,NULL,Miami Beach,33139,FL ,   ,,,,
2713,1000 NW 1st Avenue,Suite 100,Miami,33136,FL ,   ,,,,
2714,23555 SW 112th Avenue,Goulds Elementary,Homestead,33032,FL ,   ,,,,
2715,1000 NW 1st Ave.,Suite 100,Miami,33136,FL ,   ,,,,
2716,17801 NW 2nd Avenue,NULL,Miami,33169,FL ,   ,,,,
2717,17801 NW 2nd Avenue,NULL,Miami,33169,FL ,   ,,,,
2719,17801 NW 2nd Avenue,NULL,Miami,33169,FL ,   ,,,,
2722,9700 NW 112th Avenue,NULL,Medley,33178,FL ,   ,,,,
2724,11200 SW 8th Street,"School of Education and Human Develpoment, ZEB 349A",Miami,33199,FL ,   ,,,,
2727,4899 NW 24th Avenue,NULL,Miami,33142,FL ,   ,,,,
2733,7525 SW 24th Street,West Miami Middle,Miami,33155,FL ,   ,,,,
2744,1235 NW 192nd Terrace,NULL,Miami,33169,FL ,   ,,,,
2752,1075 NE 167th Street,NULL,Miami,33162,FL ,   ,,,,
2753,18520 NW 67th Avenue,Suite 186,Hialeah,33015,FL ,   ,,,,
2755,155 NW 4th Street,NULL,Homestead,33030,FL ,   ,,,,
2757,155 NW 4th Street,NULL,Homestead,33030,FL ,   ,,,,
2758,1600 NW 10th Avenue,NULL,Miami,33136,FL ,   ,,,,
2891,6100 Blue Lagoon Drive,Suite 460,Miami,33126,FL ,   ,,,,
2893,6100 Blue Lagoon Drive,NULL,Miami,33126,FL ,   ,,,,
2894,6100 Blue Lagoon Drive,Suite 460,Miami,33126,FL ,   ,,,,
2895,1401 SW 1st Street,Suite 209,Miami,33135,FL ,   ,,,,
2896,1401 SW 1st Street,Suite 209,Miami,33135,FL ,   ,,,,
2897,1401 SW 1st Street,Suite 209,Miami,33135,FL ,   ,,,,
2898,1401 SW 1st Street,Suite 209,Miami,33135,FL ,   ,,,,
2900,1401 SW 1st Street,Suite 209,Miami,33135,FL ,   ,,,,
2901,1401 SW 1st Street,Suite 209,Miami,33135,FL ,   ,,,,
2902,1401 SW 1st Street,Suite 209,Miami,33135,FL ,   ,,,,
2904,900 NW 17th Street,Suite 348,Miami,33136,FL ,   ,,,,
2906,501 Palm Avenue,NULL,Hialeah,33010,FL ,   ,,,,
2908,800 W 29th Street,NULL,Hialeah,33012,FL ,   ,,,,
2909,651 E 4th Avenue,NULL,Hialeah,33010,FL ,   ,,,,
2910,750 E 35th Street,NULL,Hialeah,33013,FL ,   ,,,,
2911,7900 W 32nd Avenue,NULL,Hialeah,33018,FL ,   ,,,,
2912,520 W 23rd Street,NULL,Hialeah,33010,FL ,   ,,,,
2913,900 W 44th Place,NULL,Hialeah,33012,FL ,   ,,,,
2914,1701 W 53rd Terrace,NULL,Hialeah,33012,FL ,   ,,,,
2915,2501 W 74th Street,NULL,Hialeah,33016,FL ,   ,,,,
2917,6051 W 2nd Avenue,NULL,Hialeah,33012,FL ,   ,,,,
2918,7650 W 8th Avenue,NULL,Hialeah,33014,FL ,   ,,,,
2922,7205 NW 19th Street,Suite 500,Miami,33126,FL ,   ,,,,
2923,7205 NW 19th Street,Suite 500,Miami,33126,FL ,   ,,,,
2924,7205 NW 19th Street,Suite 500,Miami,33126,FL ,   ,,,,
2928,"200 Independence Avenue, SW",NULL,Washington,20201,DC ,   ,,,,
2929,7500 Security Boulevard,NULL,Windsor Mill,21244-1850,MD ,   ,,,,
2932,1101 S 21st Avenue,NULL,Hollywood,33020,FL ,   ,,,,
2934,2341 NW 143rd Street,NULL,Opa Locka,33054,FL ,   ,,,,
2935,2341 NW 143rd Street,NULL,Opa Locka,33054,FL ,   ,,,,
2936,3634 Grand Avenue,NULL,Coconut Grove,33133,FL ,   ,,,,
2938,9730 E Hibiscus Street,Suite B,Palmetto Bay,33157,FL ,   ,,,,
2942,PO Box 24444,NULL,Fort Lauderdale,33307,FL ,   ,,,,
2943,PO Box 24444,NULL,Fort Lauderdale,33307,FL ,   ,,,,
2944,PO Box 24444,NULL,Fort Lauderdale,33307,FL ,   ,,,,
2945,PO Box 24444,NULL,Fort Lauderdale,33307,FL ,   ,,,,
2948,10001 NW 87th Avenue,NULL,Hialeah,33016,FL ,   ,,,,
2949,10003 NW 87th Avenue,NULL,Hialeah Gardens,33016,FL ,   ,,,,
2952,10301 NW 87th Avenue,NULL,Hialeah Gardens,33016,FL ,   ,,,,
2953,10001 NW 87th Avenue,NULL,Hialeah,33016,FL ,   ,,,,
2955,9300 NW 41st Street,NULL,Miami,33178,FL ,   ,,,,
2956,255 NW 4th Avenue,NULL,Homestead,33030,FL ,   ,,,,
2957,13000 NE 16th Avenue,NULL,North Miami,33168,FL ,   ,,,,
2958,9710 NW 58th Street,NULL,Miami,33166,FL ,   ,,,,
2959,11600 SW Turnpike Highway,NULL,Miami,33176,FL ,   ,,,,
2960,9300 NW 41st Street,NULL,Miami,33178,FL ,   ,,,,
2962,175 172nd Street,NULL,Sunny Isles Beach,33160,FL ,   ,,,,
